Lever Seated High Row (plate loaded)|Back|Trapezius, Middle|Seated Rows (Others)|Sit on seat and position chest against pad. Grasp lever handles with overhand grip.Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Vertical Leg Raise (on parallel bars)|Hip Flexors|Iliopsoas|Weighted|Place weight between ankles. Stand between parallel bars and grip bar on each side with overhand grip. Lift body off floor and balance body upright with arms straight.Raise legs by flexing hips and knees until thighs are just past parallel to floor. Return until hips and knees are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Kneeling Side Lunge Stretch|Hip Adductors|Adductors, Hip|Stretch|Kneel on floor or mat. Place one foot pointing out and somewhat perpendicular to opposite kneeling leg.Shift upright body toward supporting foot. Hold stretch. Repeat on opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Calf Extension|Inner Calf|Soleus|Lever (selectorized)|With leg pads in upper position, sit on seat and place feet on lever platform with legs under pads. Lower leg pads on legs so they are snuggly adjusted just behind knees. Place hands on top of thigh pads.Push lever platform down by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Standing Reverse Calf Raise|Shin|Tibialis Anterior|Sled|Place shoulders under padded bars. Stand erect by extending hips and knees. Position heels on forward edge of platform positioned under padded bars. Grasp ends or sides of padded bars.Pull forefoot of both feet up toward body as far as possible. Return by extending feet until toes are pointed downward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Smith Stiff Leg Deadlift|Low Back|Erector Spinae|Smith|Stand with shoulder width or narrower stance on elevated platform with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.With knees slightly bent, Lower bar toward top of feet by bending hips. Keep waist straight, flexing only slightly at bottom. Lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Extended Arm Kneeling Lateral Raise|Side Delt|Deltoid, Lateral|Lever (selectorized)|Kneel on shin pads facing machine and grasp lever handles to each side with elbows straight or slightly bent.Raise lever handles to sides until elbows are shoulder height. Maintain elbows' height above or equal to wrists. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Bent-knee Seated Calf Extension|Inner Calf|Soleus|Lever (selectorized)|Sit on seat and position forefeet on pedals. Grasp handles to sides and extend knees but maintain small bend in knees.Push left pedal by extending ankle knee Simultaneously allow right pedal to return back by relaxing ankle and bending knee more. Reverse motion by pushing right pedal and allowing left pedal to return back by same means. Continue to alternate motion.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Rear Delt Row (stirrups)|Rear Delt|Latissimus Dorsi|Cable|On dual pulley seated row machine, sit slightly forward on seat or bench in order to grasp both cable attachments. Place feet on vertical platform. Position torso upright and slide hips back until knees are only slightly bent and cable taut. Point elbows outward.Pull stirrups out to sides, keeping elbows at shoulder height until elbows travel slightly behind back. Allow wrists to follow elbows. Keep upper arms horizontal, perpendicular to trunk. Return until arms are extended and shoulders are stretched forward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Twist (down up)|Obliques|Obliques|Cable|Grasp stirrup from low cable pulley. Turn to one side, away from pulley. Position feet wide apart with furthest foot away from pulley and nearest foot close to pulley. Point both feet away from pulley. Raise heel of nearest foot off floor. Bend knees of both legs slightly. Place far hand over other hand or interlace fingers.Keeping arms straight, pull stirrup diagonally upward around shoulders by rotating torso and raising arms gradually upward until cable makes contact with side of body. Bend knees slightly more as stirrup approaches top. Return to original position and repeat. Continue with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Front Raise|Front Delt|Deltoid, Anterior|Dumbbell|Grasp dumbbells in both hands. Position dumbbells in front of upper legs with elbows straight or slightly bent.Raise dumbbells forward and upward until upper arms are above horizontal. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Rack Pull|Glute|Latissmus Dorsi|Barbell|In power rack, with barbell on safety bar in low position, place feet shoulder width or slightly narrower beneath bar. Squat down and grasp bar with shoulder width or slightly wider overhand or mixed grip.Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Single Leg Box Squat (pistol)|Quads|Quadriceps|Body Weight|Stand facing away from box, platform, or adjustable height bench positioned just behind legs. Extended arms out in front of body. Balance on one leg with opposite leg extended forward off of ground.Squat down while keeping leg elevated off of floor. Keep back straight and supporting knee pointed same direction as foot supporting. Once buttock makes contact with bench or box, raise body back up to original position until knee and hip of supporting leg is straight. Repeat and continue with opposite leg.Range of motion will be improved with greater leg strength. Supporting knee should point same direction as foot throughout movement. Weighted versions of this exercise would normally be considered auxiliary in context of other basic exercises (ie: Barbell Squat, Sled Leg Press). However, in the context of 'body weight' only program, this exercise can be considered basic. Also known as Bench Pistol Squat or Single Leg Bench Squat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Sumo Block Pull|Glute|Latissmus Dorsi|Barbell|With barbell on blocks, position feet under bar with very wide stance. Squat down and grasp bar between legs with shoulder width mixed grip. Face forward while positioning shoulders upward with arms straight, chest high, hips low, and back straight.Pull bar up by driving feet outward while pulling chest up. Extend knees when bar passes knees. At top of lift, when torso is upright, drive shoulders back and chest up. Return weight to blocks by bending hips back and knees pointed outward, while keeping chest high and back straight. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Single Leg Seated Leg Press|Glute|Gluteus Maximus|Leg Presses|Sit on machine with back on padded support. Place one foot slightly high on platform and other foot on floor below platform.Push platform away by extending hip and knee. Return by bending leg until knee or hip is just short of complete flexion. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Barbell Upright Row (plate loaded)|Side Delt|Deltoid, Lateral|Lever (plate loaded)|Stand behind bar mid-thigh height, facing away from from fulcrum. Grasp bar with shoulder width or slightly narrower overhand grip. Disengage bar by rotating bar back and stand upright.Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Hanging Leg Curl|Hamstrings|Hamstrings|Suspended|Lay supine under suspension trainer and grasp handles. Straighten and raise body off of floor keeping heels on floor.Pull body toward feet by bending knees and hips. Roll onto feet until knees are fully flexed. Return body to original position by extending knees and hips. Repeat.This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Positioned handles so back is slightly above floor once grip is established. Keep low back straight, maintaining approximate height from floor throughout movement. Hamstrings seemingly acts as a dynamic stabilizer, since it shortens through knee, while it lengthens through hip. However, net contraction actually appears to occur, since hip flexes only about 50%, while knee flexes nearly 100%, allowing hamstrings to remain in a mechanically strong position throughout movement.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Pull-up|Lats|Latissimus Dorsi|Pullup/Chinup|Place dip belt around waist. Kneel close to low pulley or lever and attach hook to dip belt. Step up and grasp bars with overhand wide grip. Lift legs off of steps or floor.Pull body up until chin is above bar. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Upright Row (dual pulley)|Side Delt|Deltoid, Lateral|Cable|Stand between low dual pulleys. Grasp handles with opposite hands - right hand holds left stirrup and left hand holds right stirrup. Stand upright with arms straight and palms facing back (overhand grip), one stirrup in front of other.Pull handles up to front of shoulders with elbows leading and cables crossed. Allow wrists to flex as stirrups are lifted. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Simultaneous Alternating Standing Pulldown|Lats|Latissimus Dorsi|Standing Pulldown|Grasp stirrups in each hand. Lean forward and step back with one foot so stance is staggered. Bend forward knee slightly. Position hands with underhand or neutral grip.Pull down left cable attachment to front of shoulder. Pull right cable attachment down to front of other shoulder while returning left cable attachment to front of shoulder. Repeat movement with both arms in opposite pattern by pulling left cable attachment while returning right pully attachment. Continuing by alternating movement pattern between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lying Hamstring Stretch (towel)|Hamstrings|Hamstrings|Stretch|Sit on mat or floor with knees bent. Position towel under middle of foot with hands grasping towel on both ends. Lie back and raise leg straight above maintaining grip on towel with both hands.Pull leg back while keeping knee straight. Hold stretch. Repeat with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Bent-over Hip Extension|Glute|Gluteus Maximus|Hip Extensions|Step up onto platform. Position belly on wide pad, forearms on padded arm rest, and grip handles. Position bottom of foot on foot lever with lower leg under pad.Push foot lever back by extending hip. Return leg to original position. Repeat. Reposition and continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Single Leg Squat|Glute|Gluteus Maximus|Suspended|Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body reclines back behind suspension handles. Position body and legs straight at desired angle hanging from handles with arms straight. Balance on one leg with opposite leg extended forward off of ground.Squat down as far as possible while keeping leg elevated off of floor. Keep supporting knee pointed same direction as foot supporting. Raise body back, up to original position until knee and hip of supporting leg is straight. Repeat and continue with opposite leg.Supporting knee should point same direction as foot throughout movement. Dismounting can be achieved by placing elevated leg down and walking backward until body is upright. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Also known as Suspended Pistol Squat.Range of motion will be improved with greater leg strength andUnlike most suspension training exercises where movement is easier in a more upright position, suspension trainer single leg squats is actually harder in most upright position. SeeWeighted versions of this exercise would normally be considered auxiliary in context of other basic exercises (ie: Barbell Squat, Sled Leg Press). However, in context of suspension training, this exercise can be considered basic.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Self-assisted Step-down|Glute|Gluteus Maximus|Self-assisted|Stand with one foot on bench or elevated surface. Position foot on elevated surface to side and forward of straight knee.Stand on bench by straightening leg and pushing body upward. Step down returning foot off of bench to floor and repeat. Continue with opposite position.Keep torso upright during exercise. Knee of exercised leg should point same direction as foot. Exercise can also be performed by placing travelling foot onto and off of bench next to foot of exercised leg (See|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Plow Stretch|Low Back|Erector Spinae|Stretch|Lie on back and lift legs and hip overhead.Allow knees to drop toward floor to sides of head. Hold stretch.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Lying Leg Press|Quads|Quadriceps|Leg Presses|Lie on machine with shoulder under pads. Place feet on individual lever platforms. Grasp handles to sides. Push both lever platforms away by extending knees and hips so knees are straight.Lower one lever platform toward body by bending knee and hip until weight taps or nearly taps unused portion of weight stack. Push lever platform away by extending knee and hip. Repeat with opposite leg. Continue by alternating between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Incline Triceps Extension|Triceps|Triceps Brachii|Cable|Grasp cable bar from behind with narrow overhand grip. Position elbows overhead.Extend forearm overhead until elbows are straight. Lower until forearms are against upper arms. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Back Raise (on hyperextension apparatus)|Hamstrings|Hamstrings|Barbell|Stand in hyper-extension apparatus. Position thighs prone on large pad and lower leg under padded bar. Place barbell on back of shoulders and grasp bar to sides.Lower body by bending hips until fully flexed. Raise, or extend hips until torso is parallel to legs. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Hip Abduction (plate loaded)|Abductors|Gluteus Medius|Lever (plate loaded)|Stand near side of apparatus. Place one leg onto far padded lever and sit on seat. Lift other leg onto other padded lever. Lean back onto back pad. Grasp handles to sides.Move legs away from one another as far as possible. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Jack-knife Pike|Abs|Rectus Abdominis|Suspended|Sit on floor facing suspension trainer loops in low position. Place right foot in left lower loop. Cross left leg over right leg placed in right lower loop. Turn body to right and place hands on floor, shoulder width apart. Turn body to kneel on hands and knees. Reposition hands (shoulder width or slightly wider) at desired distance from suspension trainer so that body is square with suspension trainer straps. With arm straight, raise knees from ground so body is supported by arms and suspension trainer.Pull knees toward shoulders while raising hips very high. Lower hips by extending body to original straight position, while keeping shins close to horizontal. Repeat.SeeFlexion and extension of knees are passive. Quadriceps actually contractsRectus Abdominis and Obliques only|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Roller Wrist Flexion|Wrist Flexors|Wrist Flexors|Lever (selectorized)|Grasp wrist roller handles with both hands; over hand grip.With left hand gripping handle, relax grip of right hand and slide grip behind handle (by hypexending wrist) and regrip. Relax grip of left hand and flex right wrist. Repeat sequence with opposite hands, alternating back and forth until weight plate has raised up near hands. Lower weight steadily with opposite movement or loosen grip slightly to control descent of weight stack. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Side Lunge|Quads|hip adductors|Barbell|bar from floor or dismount bar from rack. From rack with barbell upper chest height, position bar on back of shoulders and grasp barbell to sides.Lunge to one side with first leg. Land on heel, then forefoot. Lower body by flexing knee and hip of lead leg, keeping knee pointed same direction of foot. Return to original standing position by forcibly extending hip and knee of lead leg. Repeat by alternating lunge with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lying Hip Flexor Stretch|Hip Flexors|Iliopsoas|Stretch|Lie on tall bench with thigh hanging down off end or side of bench. Raise opposite thigh toward side of torso. Hook hand around inside of upper thigh. Grasp elbow with opposite hand and keep arms close to body.Allow lower thigh to drop toward floor. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Belt Half Squat|Quads|Quadriceps|Cable|Place cable belt or dip belt around waist. Kneel before low pulley and attach it to cable. Stand on elevated platform with feet shoulder width or slightly wider on platform between very low and close pulley cables. Place hand(s) on ballet bar or machine (not on guide rod!) for balance.Squat down by bending hips back while allowing knees to bend forward, keeping back straight and knees pointed same direction as feet. Descend until weight stack taps or comes very close from making contact. Keeping chest high and back straight, raise back up by extending knees and hips until legs are straight. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lying Leg Press (custom - plate loaded)|Quads|Quadriceps|Leg Presses|Lie supine on padded platform. Place hands on bars above head or to sides. Place feet flat on lever platform with hips and knees bent.Push lever platform by extending hips and knees until knees are straight. Flex hips and knees to descend until knees are just short of complete flexion. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
PNF Bent Leg Groin Stretch|Hip Adductors|Adductors, Hip|Stretch|Instruct participant to lie on floor or mat. Ask them to place soles of feet together on floor close to body with knees apart. Kneel close to participant and place hands on insides of participant's knees.Spread participant's legs down to sides and hold stretch.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Close Grip T-bar Row (plate loaded)|Back|Trapezius, Middle|Lever (plate loaded)|Bend knees slightly and bend over lever handles with back straight. Grasp parallel lever handles.Pull handles up to waist. Return until arms are extended and shoulders are stretched downward. Repeat.Closer grip increases lat involvement by emphasizing shoulder extension over transverse extension. Keep low back straight. Lighten load if torso raises beyond 45 degrees in order to complete repetition. See|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Split Squat (belt)|Glute|Gluteus Maximus|Cable|Facing low pulley, kneel to attach cable belt or dip belt around waist. Place hand(s) on ballet bar or machine (not on guide rod!) for balance. Stand away from pulley with one leg forward and opposite leg to rear.Squat down by flexing knee and hip of front leg. Allow heel of rear foot to rise up while knee of rear leg bends slightly until it almost makes contact with floor. Return to original straddle position by extending hip and knee of forward leg. Repeat. Continue with legs in opposite position.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Self-assisted Single Leg Calf Raise|Calf|Gastrocnemius|Self-assisted|Position toes and balls of feet on calf block with heels and arches extending off. Place hands on support for assistance. Lift one leg to rear by bending knee.Raise heel by extending ankle as high as possible, assisting with upper body as little as possible. Lower heel by bending ankle until calf is stretched. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Glute Stretch|Glute|Gluteus Maximus|Stretch|Sit on seat in forward position with lower leg on shin pad, feet on foot rest. Place hands through wrist straps. Hold lower bar with overhand grip. Position ankle on thigh or knee.Push and lower seat back. Hold stretch. Repeat with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lying Hip Adduction|Adductors|Adductors, Hip|Lever (selectorized)|Sit in machine with legs outside of vertical center pads. If available, place heels on foot bars. Lie back on back pad. Disengage and pull lever brace to position legs apart until slight stretch is felt. Engage lever into locked position. Lie back and grasp bars to sides.Move legs together. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Single Leg Hack Squat|Glute|Gluteus Maximus|Sled|Lie supine on platform with shoulders against pad. Place feet high up on platform. Extend hips and knees. Cross lower leg above knee of supporting leg. Release dock lever(s).Lower sled by flexing hips and knee of supporting leg until knees are just short of complete flexion. Raise sled by extending knee and hips. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Single Leg Calf Raise|Calf|Gastrocnemius|Weighted|Hang weight from dip belt around waist. Position toes and ball of foot on calf block end of platform with heel and arch extending off. Place hand or hands on support for balance. Lift other leg to rear by bending knee.Raise heel by extending ankle as high as possible. Lower heel by bending ankle until calf is stretched. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Lateral Neck Flexion (with belt)|Neck|Sternocleidomastoid|Cable|Adjust pulley approximately height of neck or head when seated. Attach belt on low pulley cable by attaching carabiner on belt buckle. Sit on bench with pulley to one side and feet apart. Place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to side of head. Pull torso upright by bracing opposite hand on far side of bench.Pull head away from pulley cable by laterally flexing neck. Tilt head back toward cable pulley and repeat. Sit on bench the opposite direction and continue with other side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Row (no chest pad)|Back|Erector Spinae|Lever (selectorized)|Sit on seat and grasp handles with each hand. Place feet on vertically angled platform. Slide hips back with knees slightly bent.Pull handles to waist while straightening torso upright. Pull shoulders back and push chest forward while arching back. Return until arms are extended, shoulders are stretched forward, and lower back is flexed forward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Rear Delt Inverted Row (high bar)|Rear Delt|Latissimus Dorsi|Body Weight|Stand facing horizontal bar positioned lower to upper chest height. Step toward bar so chest makes contact. Grasp bar with wide overhand grip. Raise elbows up to shoulder height. Place feet forward on floor so body is reclined back with legs, hips and spine straight.Lower body while keeping body straight, elbows high, and upper arms perpendicular to torso, until arms are extended straight. Pull shoulders toward bar while keeping elbows up high until upper arms are parallel to one another, or just beyond. Repeat.If elbows fall so upper arms no longer travel perpendicular to trunk,|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Hack Reverse Calf Raise|Shin|Tibialis Anterior|Sled|Lie supine on back pad with shoulders against pads. Place feet very high on platform. Extend hips and knees. Release dock levers.Pull forefoot of both feet up toward body as far as possible. Return by extending feet until toes are pointed away from body. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Calf Raise|Inner Calf|Soleus|Lever (selectorized)|Sit on seat facing lever. Reach forward and pull hand lever toward body. Place forefeet on platform with heels extending off. Position lower thighs under lever pads. Release hand lever by pushing away from body. Place hands on top of thigh pads.Raise heels by extending ankles as high as possible. Lower heels by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Incline Curl|Biceps|Biceps Brachii|Dumbbell|Sit back on 45-60 degree incline bench. With arms hanging down straight, position two dumbbells with palms facing inward.With elbows back to sides, raise one dumbbell and rotate forearm until forearm is vertical and palm faces shoulder. Lower to original position and repeat with opposite arm. Continue to alternate between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Single Leg Straight Hip Leg Curl (on stability ball)|Hamstrings|Hamstrings|Leg Curls|Lie supine on floor with lower legs on exercise ball. Extended arms out to sides. Straighten low back, knees, and hips, raising back and hips off of floor.Keeping hips and low back straight, bend knee, pulling heel toward rear end while keeping other leg extended straight so it raises upward. Allow foot to rollup on to ball. Lower to original position by straightening knee until other leg makes contact with ball. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Jack-knife|Abs|Rectus Abdominis|Suspended|Sit on floor facing suspension trainer loops in low position. Place right foot in left lower loop. Cross left leg over right leg placed in right lower loop. Turn body to right and place hands on floor, shoulder width apart. Turn body to kneel on hands and knees. Reposition hands squared with desired distance from suspension trainer, shoulder width or slightly wider. With arms straight, raise knees from ground so body is supported by arms and suspension trainer.Pull legs under torso by bending hips and knees. Pull knees toward chest hips and knees until completely flexed. Return by extending hips and knees to original position. Repeat.SeeThis exercise can be performed on TRXⓇ style suspension trainer. Exercise can also be performed onFlexion and extension of knees are passive. Rectus Abdominis and Obliques only|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Wide Grip Upright Row|Side Delt|Deltoid, Lateral|Barbell|Grasp bar with wide overhand grip.Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Hamstring Stretch|Hamstrings|Hamstrings|Lever|Sit on seat in forward position with lower leg on shin pad, feet on foot rest. Place hands through wrist straps. Hold lower bar with overhand grip.Push and lower seat back. Hold stretch. Repeat with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Close Grip Pulldown|Lats|Erector Spinae|Lever (selectorized)|Grasp parallel lever bars. Sit with thighs under supports.Pull down handles to sides of chest while leaning back slightly. Return until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Seated Crunch|Abs|Rectus Abdominis|Cable|Seat with back support away from medium high pulley. Grasp cable rope attachment with both hands and place securely over both shoulders. Allow weight to lift chest up with spine arched back slightly.With hips stationary, flex waist so elbows travel toward hips. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Chest Press|Chest|Pectoralis Major, Sternal|Presses|Sit on seat with chest approximately height of horizontal handles. If available, push foot lever until lever is within grasping range. Grasp handles with wide overhand grip; elbows out to sides just below shoulders. Release foot lever.Press lever until arms are extended. Return weight until chest muscles are slightly stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Seated Rear Lateral Raise|Rear Delt|latissimus dorsi|Dumbbell|"Sit on edge of bench with feet placed beyond knees. Bend over and rest torso on thighs. Grasp dumbbells with each hand under legs. Position elbows with slight bend with palms facing together behind ankles (as shown) or just to sides of ankles.Raise upper arms to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Maintain elbows height above wrists by raising ""pinkie finger"" side up. Lower and repeat."|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable One Arm Curl|Biceps|Biceps Brachii|Cable|Face low pulley and grasp stirrup cable attachment to one side with underhand grip.With elbow to side, raise bar until forearms are vertical. Lower until arms are fully extended. Repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Row|Back|Trapezius, Middle|Lever (selectorized)|Sit on seat and position chest against pad. Push foot lever if available. Grasp narrower parallel grip handles.Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Rear Lateral Raise (plate loaded)|Rear Delt|Latissimus Dorsi|Lever (plate loaded)|Sit on seat with feet placed on platform ahead of knees. Rest torso on thighs. Reach under legs and grasp lever handles on each side.Pull lever handles out to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Smith Single Leg Split Squat|Quads|Quadriceps|Smith|Place bench behind smith bar. With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place foot slightly forward under bar. Extend other leg back and place top of foot on bench. Disengage bar by rotating bar back.Lower body on leg by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward leg. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Seated Leg Press (plate loaded)|Quads|Quadriceps|Leg Presses|Sit on machine with back on padded support. Place feet on platform. Grasp handles to sides.Push one platform away by extending knee and hip. Return to original position. Repeat with opposite leg. Continue by alternating between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Incline Triceps Extension|Triceps|Triceps Brachii|Lever (selectorized)|Sit on seat and lie back on back support. Push foot lever down with foot and grasp lever handles from behind. With lever handles behind head, place both feet on support or floor.Push lever handles up over head until arms are fully extended. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Crunch (chest pad)|Abs|Rectus Abdominis|Lever (selectorized)|"Position seat so chest is same height of padded lever. Sit on machine with back of hips against hip pad. Place hands on outside of lever pad.With hips stationary, flex waist in ""C"" shape so shoulders travel forward and downward. Return and repeat."|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Band-assisted Parallel Grip Pull-up|Lats|Latissimus Dorsi|Band-assisted|grasp parallel barsPull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
